0,에그타르트 레전드 맛집!!! 원래 집근처에 먹던 곳 있었는데 여기서 먹고 나서 이제 안가요 까눌레랑 스콘도 맛있었어용 브라우니 쿠키가 의외의 존맛템이었어요♡ 직원분들도 엄청 친절하셨습니당 그리고 완전 잘생기셨어요…🫠,3.8
1,맛도 엄청 고급지고 커피도 너무 맛있어요~사장님께서 재료도 엄청쓰시는 카페인거같더라구요논현동가면 꼭 들려보세요 강추!!!,5.0
2,저도 평점에 속음 ㅋㅋㅋㅋㅋㅋㅋ 외관만 그럴싸하게 해놨지 속빈 강정입니다. 커피 싼 원두로 양만 많아보이게 하는거 확실 하고요. 이거보다 저렴하고 맛있는 이디야를 가세요 제발 ㅠㅠㅠㅠㅠ동네주민으로써 이주변에는 커피 맛있는 개인카페 없습니다. 스벅을 가서 행복해지세요 ㅠㅠㅠㅠㅠ부디,5.0
3,에그타르트 맛있어용 시나몬도 뿌려주네여커피는 좀 비싸여 ㅠ,1.0
4,에그타르트,3.8
5, 통밀비스코티 먹었는데 맛이 평이함,4.4
6,에타 맛집 인죵합니다… ㄹㅇ 너무 맛있어요.. 하루에 10개 먹고싶은 맛..ㅜ 평소에 접하기 힘든 구움과자 종류가 많아서 맨날 들리면서 하나씩 맛보는 재미가 있습니당커피도 밸런스가 아쥬 조아서 호불호 없는 맛~!왕왕 추쳔~_~,4.4
7,여자친구만 있으면 매일 조공하고 싶을 매우 이쁘고 사랑스럽고소중한 맛..여자친구만 있으면.. 하대표님께서 재료에대한 자부심이 고스란히 전해지는매우 질 좋은 퀄리티입니다!에그타르트는 꼭 드셔보시길,5.0
8,볼일이 있어 잠시 들렀는데 베이커리 종류도 많지만 맛이 정말 고급지네요커피맛은 아주 훌륭했습니다,5.0
9,에그타르트,5.0
10,굿^^,4.5
11,오미자티랑 미숫가루라떼 맛있어요,3.9
12,에그타르트 드세요,3.4
13,빵을 많이 먹어봤지만,4.9
14, 여기처럼 맛있는 빵집은 손에 꼽는거 같습니다. 빵 전혀 마르다고 생각해본적 없고요,4.2
15, 다음날까지 집가서 치즈타르트 먹었는데 촉촉하고 꾸덕하고 맛있었습니다. 커피는 못마셔봤는데 다음에 재방문할 때 마셔보겠습니다. 빵 정말 맛있어요 ^_^b,4.6
