0,블루베리 치즈 케익  깔끔했었음,3.0
1,아주 만족했던거 같아요,3.0
2,블루베리 치즈 케익  만족했엇어요,3.0
3,"포스퀘어 평점은 안 좋던데, 가격대비는 괜찮은 편입니다. 메뉴에는 없지만 하우스 와인은 글라스로 팝니다. 1잔에 8천원. 화장실은 맞은편 콘서트홀 이용. 치킨앤칩스 완전 양 많음.",3.5
4,블루베리 치즈 케익 대체로 좋았던 편이에요,3.0
5,아주 맛있었던 편이네요,3.0
6,카페 모짜르트에서 마시는 슈무커 헤페바이젠은 변함 없이 최고~! ^^,3.5
7,카이져 멜랒지 같은 오스트리아 스타일 커피 메뉴가 있네요.,3.5
8,요즘은 예약 안됩니다. 웨이팅리스트에 올려서 기다려야 합니다. 크램차우더수프는 비추에요,3.5
9,아이스 아인슈페너 강추,3.5
10,쉐프가 8시에 퇴근해도 용서가 될만큼 훌륭한 음식입니다.P 진심,3.5
11,꼬꼬뱅 긋. 치킨앤칩스 쏘긋. 헤페바이젠은 월드베스트 넘버원 비어!,3.5
12,돼지안심스테이크 맛나요 >_<,3.5
13,멋진 곳입니다. 늦은 여름날,3.5
14,전화예약제로 바뀌었습니다 02)580-1853 으로 미리예약하고가세요~,3.5
15,"진심으로 샌드위치 욕나오는 맛.... 감자튀김 좋아한다면 샌드위치를 사이드로 먹는다고 생각하고 7,000원에 드시길..... 아직도 불어터지고 눅눅한 치킨너겟과 시들어 누글거리던 야채를 잊을수가 없다",3.5
16,특제 데미소스란 케첩맛이 많이 나는 우스터소스.,3.5
17,당일 예약은 안됨. 580-1853,3.5
18,사방이 유리라서 제법 분위기 있죠. 공연이 있을 때는 빈 자리가 없어요.,3.5
19,오페라하우스 뒷길로 우면산올라갔다 국립국악원쪽으로 내려와 모차르트에서 브런치.. ^^ 최고의 건강코스~~,3.5
20,함박스테이크 가족메뉴 적당. 오무라이스는 별로임...,3.5
21,와이파이 잡히네요. 이상한 이름으로.ㅎㅎ 밀크티 맛있어요,3.5
22,이제 예약도 됩니다^^,3.5
23,여기 에스프레소 꼰파냐 죽인다 ㅋㅋㅋ모짜르트가내어준-.,3.5
24,서초동에사는것이행복한이유. 예술의전당이있어서~,3.5
25,오무라이스. 밀맥주 맛있어요!,3.5
26,"여기Cashier가 테일러 로트너를 닮았네요.,,므훗ㅋㅋㅋ",3.5
27,맥주 테이크아웃해준다..진짜로!! 나 지금 마시고있음..,3.5
