0,말로만 들어봣던 카페마마스를 드디어!!!!접했습니댱 ㅠㅠㅠㅠ원래 소고기가지파니니를 먹고 싶었는데 품절이라고 떠서...베스트메뉴인 모짜렐라토마토파니니를 먹엇는데 진짜 이건 후회하지 않을 맛이구요❤️치즈 거어업나 두껍고 쫀득하고...사랑이어떠요 ㅠㅠㅠ또다른 베스트 메뉴인 클럽 샌드위치는 진짜 한 입에 절대 못 먹어요 ㅋㅋㅋㅋㅋ안에 속재료가 넘쳐나서 감동 받았자나요 ㅎㅅㅎ 배달해도 과연 맛이 똑같을까 싶었는데 진짜 완전 맛잇구 기회가 되면 매장 가서도 먹어보려구요!!!!!!,5.0
1,"맛, 분위기, 가격 모두 좋네요. 부담 없이 친구와 즐길 수 있는 카페입니다",4.0
2,맛난다,5.0
3,제 입맛에 딱이네요.,5.0
4,나만 알고싶은 맛집,5.0
5,나만 알고싶은 맛집,5.0
6,배달은 50분정도 걸렸고 리코타치즈샐러드는 괜찮았는데 빠니니가 너무 식어서 와서 쩜 그랬어요...,5.0
7,빠른배달 그리고 건강한 맛 제 취향저격입니다,5.0
8,평이한 정도에요.,3.0
9,음식맛이 일품이네요,5.0
10,적극 추천합니다.,5.0
11,여전히 사랑받는마마스 *^^*~ 평일엔 오전8시전부터 오픈할정도로 오랜시간 영업하는곳중하나에요! 식사대용으로 먹을 메뉴가 많아서 커피랑 같이즐기러오는곳이에요~,3.0
12,강남역에 널리고널린 까페들중에 후레쉬함이느껴지는까페는 마마스가 단연최고! 달콤한 디저트와 다르게 신선함과 든든함이 느껴지는곳임,3.5
13,강남역쪽에 영어학원다니면서 자주갔던 마마스~! 조용한편이었던 매장인지라 수업후 간단하게 공부하기도좋았어요! 파니니 하나만으로도 충분히 배불렀던맛집!,3.5
14,빵과 같이즐길만한 음식들이기에 아침이나 점심에 먹기좋을것같아요~ 겉보기와다르게 빵도 촉촉하고 부드러우니 맛있네요 ^^,3.0
15,매장에서 만드는 음식 모두 화학조미료를 넣지않는점이 제일맘에듭니다!마마스는 역시 리코타치즈샐러드가 제일 베스트메뉴라생각해요!,3.0
16,마마스는 왤케 어딜가나 사람이많은고얌………. 징짜 청포도주스만아니면 딴데가는데 ㅠㅠㅠㅠㅠ 마마스 울동네에좀 분점좀내주셔요!!,3.0
17,제 입맛에 딱이네요.,5.0
18,소문듣고왔는데 맛있어요~,4.0
19,마마스는 진짜 언제가도 맛있어용! 리코타치즈랑 파니니 꿀맛♡,5.0
20,"요즘 반응이 뜨겁다고하는 매운치킨샌드위치 먹고왔어요ㅋㅋㅋ 매장 직원분이 적극 추천해줬는데, 워낙 매운거 좋아하는편이라 맛있게먹었어요ㅋㅋ매운거 땡기시는 분들 추천",5.0
21,"아침식사 할 수 있는 모닝세트는 7시30분부터 9시 30분까지! 토스트나 샌드위치 세트, 스프세트로 든든하고 저렴하게 식사할수있어요ㅋㅋ가격은 4500원",4.0
22,맛은 있는데..캐셔가 항상 불친절하고..겨울에 창가 자리는 매우 춥다..덜덜..문이 이중으로 있어야할듯~ 코엑스처럼~,4.0
23,"샌드위치 맛집 마마스~ 샌드위치는 대부분 비싸기만하고 푸짐한곳 찾기는 드문데, 여기는 진짜 푸짐해요ㅋㅋㅋ",5.0
24,마마스 인기가 많아서 웨이팅도 약간 길어요ㅜㅜ 웨이팅할때는 웨이팅 리스트에 이름과 인원수를 적으면 호명해줍니당 근데 자리 안내 호명시 부재일경우 누락되니까 참고하세요!,5.0
25,모닝메뉴 지나고 정식 메뉴 주문시에는 10시부터 가능해요~포장도 가능하니 웨이팅이 길 때는 포장해서 먹곤합니당ㅋㅋㅋ,4.0
26,먹음직스러워 보이는 빵들이 진열장에 한눈에 보임. 배고파서 하나 빼먹고 싶었음. 청포도 주스 맛있음. 갈증도 깔끔하게 해결됨.,4.0
27,영업시간은 오전 7시30분부터 오후 10시까지! 늦게까지 하니까 저녁으로 간단하게 먹기도 좋아요,5.0
28,청포도주스와 리코타치즈 샐러드 굿굿굿,4.0
29,"강남역점은 15개 지점중에서 5번째로 오픈한곳이래요ㅋㅋ아침메뉴도 있구, 10시부터는 다양한 샌드위치 판매 시작!!",4.0
