0,"오오.. 남북정상회담 후 더욱 폭발적으로 판매되고 있다는 평양냉면.. 그리고 유명하다는 을미대.. 근데 전 너무나 기대 이하였습니다ㅠ 국물 육수가 뭔가 느끼(?)한 맛이 너무 강했어요.. 안에 들어있는 고기도 굉장히 느끼한 맛이 났구요.. 가격도 엄청 비싼데 굳이 이 돈 내고 기다려서 먹어야 되나 싶었네요! 제가 평양냉면이 입맛에 안 맞는 것일지도 모르나, 을지면옥에서는 맛있게 먹었던 거 보면 좀 의아하네요. 궁금함에 한 번은 가봐도 좋겠지만, 맛집이라고 생각해서 자주 갈 일은 크게 없어보입니다!",2.0
1,"배달, 매장 맛이 다르지 않아요 평양 냉면 고민이라면 추천해드리고 싶어요",3.5
2,잘 먹었습니다.,4.0
3,평양냉면 매니아 사이에서 유명한 곳이죠~ 슴슴하면서도 깔끔한 육수가 정말 좋아요! 돼지고기를 다지지 않고 통째로 넣어 바삭하게 구워 나오는 녹두전도 냉면이라 잘 어울리니 꼭 같이 드셔보세요~,3.5
4,수육을 먼저 먹었는데 생각 보다 양이 많았습니다.  소주랑 같이 먹으니 정말 최고. 마지막으로 냉면도 먹으니 술이 깨더군요 ㅎㅎ,5.0
5,정말로 맛겠어요,5.0
6,잘 먹었습니다.,4.0
7,냉면인데 육수가 너무 적어요. 리필도 안해주고.,1.0
8,서비스가 너무 별로에요. 다시 안와도 된다는 식으로 장사하네요. 리필 안해주고요. 맛도 별로고 양도 별로고 밥먹으러 왔다가 기분만 잔득 상했어요,1.0
9,적극 추천합니다.,5.0
10,"을밀대 냉면 땜에  이민 갈 생각을 못하겠다.  몇일전 우래옥에서 13000원 짜리 냉면 먹었는데, 내 입엔 을밀대가 최고다.  진한 고기육수맛과 향긋한 메밀향이 나는 냉면집은 을밀대뿐~ 진한 고기 향미를 느끼려면 얼음 사각거리는 육수 말고 그냥 육수에 달라고 해야함.",5.0
11,제 동생이 냉면 킬러에요.,4.0
12,물냉 비냉 녹두전 배달시켜먹었는데 녹두전만. 맛있었네요,1.0
13,전체적으로 만족합니다.,4.0
14,여름이니 을밀대 한번 더 가줘야겠다ㅋㅋㅋㅋㅋㅋㅋ 진짜 여름엔 냉면이최고인듯,4.0
15,ㅋㅋㅋ직장상사들과 평양냉면집에서 점심먹을때 이쁨받는법..! 가위로 면 자려르는 상사 손목 터프하게 잡아채기ㅋㅋㅋㅋㅋ이거웃기다,5.0
16,"여기 갈때마다 뭔가 냉면만으로는 아쉬워서 녹두전도 같이 시켜먹는데ㅋㅋㅋㅋㅋ개인적으로 녹두전을 좋아하진 않지만, 여기꺼는 담백하고 괜츈",4.0
17,밍밍한 평양냉면이 싫으면 애초에 함흥냉면으로 가시길ㅋㅋㅋㅋㅋ 평양냉면은 육수의 감칠맛과 심심함을 느끼면서 먹는게 답이지요^^,5.0
18,영업시간은 오전 11시부터 오후 10시까지 하는거같아요ㅎㅎㅎ 단! 주문은 오후 9시 15분까지니까 늦지마시길,4.0
19,냉면이 한그릇에 만원. 살짝 비싼듯 하지만 서울의 중심 강남에서 먹으려면 이정도는 내야하는 듯,5.0
20,워낙 소문난 집이라… 여름 별미로 한 번 먹어보세요.,4.0
21,선배랑 갔는데 저는 먹을만했는데 선배는 별로라네요. 호불호가 갈리는 듯 해요.,5.0
22,평양냉면의 지존 을밀대의 강남역 지점! 평양냉면 답게 국물은 역시 심심하고 두터운 맛이 좋았고 면말은 평양면옥집 하고는 다르게 우동처럼 도톰하고 쫄깃햇다 각자 개성이 다르리라 맛있는 냉면 한그릇 후르륵,5.0
23,모든 재료를 국내산으로 쓴데요. 요즘같은 시대에.. 국내산 good~~,5.0
24,평양냉면 안먹어본것같은데 여기가서 한번 먹어보고싶네요! 만원정도라면 가격도 괜찮은거같구요,4.0
25,여기는 면발이 일반냉면이랑은 다르게 메밀류? 그런 면발이라더 더 쫄깃해여:),4.0
26,평양냉면의 진수 을밀대! 역시 소문답게 줄서서 기다렸다가 먹었어요..한 10분쯤?? 근데 기다려서먹을만한맛이에요,5.0
27,수육시켜 먹었어요. 무김치랑 배추김치랑 같이 먹으니 맛있어요.,5.0
28,처음 가서 먹었는데 밍밍한 냉면맛에 살짝 실망했는데 이상하게 자꾸 생각나는 맛이에요.,5.0
29,강남역 인근에서 맛볼 수 있는 최고의 평양냉면집.,4.0
30,점심시간에 갔는데 사람이 엄청 많았어요.,5.0
31,식당이 깨끗하고 정갈해요. 주방에서 일하시는 분들 엄청 많았어요.,4.0
32,여기 냉면은 닭고기로 우려낸 육수에요ㅋㅋ 면도 탱글탱글 쫄깃해요,5.0
33,물냉 만원 사리추가 4천원ㅋㅋㅋㅋ회냉면도 있는데 이건 14000원이에요ㅋㅋㅋ근데 냉면전문점에서는 물냉이 갑이지여,4.0
34,깔끔하고 밝은 분위기의 식당. 뭘먹어도 맛있네요.,5.0
35,새콤한 함흥냉면과 다르게 을밀대 냉면은 뭔가 좀 독특해요. 좀 밍밍한 맛이랄까?,4.0
36,여기 주말에도 영업을 해서 좋아요. 주말에 갈 곳 없을 때 이곳으로 gogo!!!,4.0
37,"골목길에 있는 마포 을밀대와는 좀 다른 분위기이지만, 덜 기다리고 빨리 먹을 수 있다는 장점이 있어요 :)",3.0
38,무료주차 1시간! 그이후는 돈받아요,3.5
39,"여기는 메뉴가 몇 개 없음ㅋㅋㅋ비냉, 회냉, 물냉에 수육이랑 녹두전, 홍어가 끝ㅋㅋㅋㅋ 그래서 더 정감간다",5.0
40,자극적이지 않은 냉면이에요. 몸에도 좋을 것 같아요.,4.0
41,원래 본점은 서강대 쪽에 있는데 강남에도 생겨서 너무 좋았어요.,5.0
42,여긴 호불호가 갈릴것임!,4.0
43,호불호가 갈릴만한 곳!,3.5
44,냉면 국물이 맑아서 국물까지 원샷했어요.,5.0
45,냉면성애자가 인정하는 건강한맛ㅋㅋㅋㅋ김치랑도 잘 어울리는듯한 냉면 냉면♪,5.0
46,"평양냉면은 약간 심심한? 그런맛으로 먹는다고하는데, 자극적인 입맛에 길들여진 현대인들이 꼭 먹어봐야한다고 생각함",4.0
47,냉면을 먹고나서 따뜻한 육수 한잔 마시면 냉면맛이 더 깊게 느껴진다고해야되나?? 암튼 따듯한 육수 꼭 드셔보세용,5.0
48,"수육 소 25,000원",4.0
49,살얼음 동동 떠있는 냉면 맛 최고에요. 더운 여름날 먹으면 더위 싹~~~ 없어져요.,4.0
50,"을밀대 본점이 원래 마포에 있는데, 입소문을 통해 강남점까지 점포가 생겼다고함ㅋㅋㅋㅋ 마포 본점은 한여름에 줄이 100미터에 달했다고… 역시 대박",4.0
51,냉면도 맛있지만 녹두전도 맛있군요.^^ 담백하고 괜찮았습니다. 추천합니다.,4.0
52,밍밍한 맛이 좋아요,3.5
53,언빌리버블 녹두전~,4.0
54,괜춘하다능?,3.0
55,분위기 깡패,3.0
56,입안에서 녹음,3.0
57,얼음이 너무 많이 나옴. 그래서 평소에 평양냉면 먹듯이 처음 육수를 들고 마시면 헐~ 합니다. 그런 분들은 얼음 조금만 달라고 하심이... ㅋㅋ,3.5
58,오늘은 양지탕/육개장이 20:20에 마감되었습니다. 2013.9.23.,3.5
59,여기야말로 문닫기전에 가봐야 할 식당입니다,3.0
60,마시는 육수는 마포와 다르다고 설명해주시네요. 마포는 소량의 간장이 들어간다고 합니다.,4.0
61,면이 특이해여! 추천추천,3.5
62,일요일 점심 그닥 붐비지 않네요,3.5
63,물냉면과 녹두전 여름엔 정답! 특히 물냉면은 손님 절반이상이 육수까지 다 마시는 곳.,3.5
64,먹기 힘들어요 별로에요,4.0
65,녹두전이 실함 안에 고기가 많음 한장에 팔천원-,3.5
66,본점보다 친절한 느낌? 분위기도 사뭇 달라요- 둘이선 냉면하나 녹두전 하나가 진리 :),3.5
67,면을 육수에 담그고 나서 먹으면 면에서 육향이 풍부하게 납니다. 면의 거친 식감 재밌어요,3.5
68,양 많이가 일반과 똑같은 가격.,3.5
69,녹두전  좋아요,4.0
70,아이참 나는 그냥 그렇다,3.0
71,마포 본점과 비슷. 분위기는 니상하지만,4.0
72,제 입맛에는 마포본점이랑 좀 다른듯...,4.0
73,"밍밍한 국물이 계속 중독되는곳. 수육에선 비린내가 나지않고 냉면과 함께 먹으면 베리굿. 물냉면 비빔냉면 10000원 사리4000원. 수육25000,50000원- 녹두전 한장 8000원!!!!",4.0
74,물냉면  먹고싶을만했음,4.0
75,어쩜 저렇게 맛있게 생겼니?,4.0
76,밍숭맹숭 냉면과 실한 녹두전.. 3번 먹고나면 다른 냉면은 입에도 못댄다고 하니.. 고민이 되는구나.. 냉면은 한번만 잘라서 드세요 ㅋ,4.0
77,염리동의 을밀대와 같은 맛. '양많이'도 됩니다.,3.5
78,녹두전이 본점에 비해 좀 큽니다.,4.0
79,이 집이 우리동네에 있어서 완전 땡큐,3.0
80,마땅히 먹을거 없을때는 이 집에 갑니다.,3.0
81,호불호가 좀 갈리나봐요 그래도 저는 나름 만족~,4.0
82,부모님 모시고 가려구요. 맛있어요,4.0
83,자꾸 먹으면 더 맛 나는 냉면^^,4.0
84,그냥 그저그랬어요. 특별할것까진 없는 집이에요,4.0
85,양이 꽤 되니까 굳이 사리를 시킬 필요는 없을 듯..,4.0
86,얼음빼고 양많이 ㅋㅋ,3.5
87,물냉면과 녹두전! 돼지고기 많이 들어있어요 :),4.0
88,육계장과함게 먹는 파김치 정말 맛나요~~,4.0
89,역시 냉면은 겨울에 먹어야 제 맛입니다...,3.5
90,100m 떨어진 쌍용플래티늄빌딩 지하1층으로 4월초 확장이전한다네용~~,3.5
91,양마니 겁없이 시키면 배터져요 많이 달라고 해놓고 남기면 실례 거들어 줄 더 큰 위장을 가진 동행이 없으면 시키지 마세요ㅋ 아직도 속에서 면이 뿔고 있음 ㅠㅠ,3.5
92,섬섬한 국물이 너무 시원하네요 근데 예전 장소도 후미졌지만 옮긴 곳도 찾기가 너무 빡세다는,4.0
93,홀에는 40석 룸은 3개가 있습니다! 여름철에는 육계장과 양지탕밥은 아니되옵니다!,4.0
94,호 김치가 입맛에 맞네여 ㅋㅋ 여기 젓가락은 왜 이리 긴거죠?,4.0
95,영업시간 11:00~22:00 주문은 21:30까지,4.0
96,주말 낮엔 사람이 없네요!,3.5
97,양지탕밥도 맛남,3.5
98,염리동 생각하신다면 안됨. 양이 확연히 차이나기 때문에 사장님께 양 많이 달라고 해야 염리동 양 만큼 나옴. 추가 가격 없음. 맛도 좀 차이 나는데 분위기가 달라서인지는 모르겠음 ㅎㅎ 겨눌엔 양지탕밥이 별미,4.0
99,녹두전은 너무 작아요,3.5
100,물냉면 집에선 물냉면만 먹읍시다.,3.5
101,물냉면+수육 강추해요 :),3.5
102,이게진짜,3.5
